Offset(P)            #Ptr   #Hnd Access Name
0x0000000006632250      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006632318      3      1 R--rwd \Device\HarddiskVolume1\WINDOWS\Tasks
0x0000000006632f58      1      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\config\ThinPrint.evt
0x0000000006633d88      2      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\config\SysEvent.Evt
0x0000000006633ef8      1      1 ------ \Device\NamedPipe\srvsvc
0x0000000006634748      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wmiapres.dll
0x0000000006635328      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006636078      2      1 ------ \Device\NamedPipe\wkssvc
0x0000000006636a38      2      1 ------ \Device\NamedPipe\browser
0x0000000006636d50      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴\desktop.ini
0x0000000006636e68      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\wmpshell.dll
0x0000000006638578      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006638678      3      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\INDEX.BTR
0x0000000006638710      3      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\OBJECTS.MAP
0x00000000066387a8      3      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\INDEX.MAP
0x0000000006638840      3      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\MAPPING.VER
0x00000000066389d0      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\wbem\xml
0x000000000663a728      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x000000000663b8c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\advapi32.dll
0x000000000663bf20      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x000000000663ed20      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntshrui.dll
0x0000000006640370      3      1 ------ \Device\NamedPipe\net\NtControlPipe7
0x0000000006640438      1      1 ------ \Device\NamedPipe\winlogonrpc
0x00000000066411a0      1      1 ------ \Device\Afd\Endpoint
0x0000000006641328      1      0 RWD--- \Device\HarddiskVolume1\$PrepareToShrinkFileSize
0x00000000066417e0      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\vmacthlp.exe
0x0000000006642028      2      1 ------ \Device\RawIp\47
0x00000000066422b0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066423c0      1      1 RW---- \Device\HarddiskVolume1\Documents and Settings\Administrator\ntuser.dat.LOG
0x0000000006642b88      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll
0x0000000006642eb8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\pstorsvc.dll
0x0000000006643b18      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\utildll.dll
0x0000000006644028      2      1 ------ \Device\NamedPipe\ROUTER
0x0000000006644158      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006644840      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066456b0      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\wbem\Performance\WmiApRpl.h
0x0000000006645748      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\framedyn.dll
0x00000000066457e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wbemprox.dll
0x0000000006645b70      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\comres.dll
0x0000000006645c08      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wbemcomn.dll
0x0000000006646028      1      0 R----- \Device\HarddiskVolume1\WINDOWS\system32\drivers\atapi.sys
0x0000000006646238      2      1 ------ \Device\NamedPipe\epmapper
0x0000000006646428      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wsock32.dll
0x00000000066464c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cfgmgr32.dll
0x0000000006646648      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\gthread-2.0.dll
0x0000000006646a70      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\gobject-2.0.dll
0x0000000006647680      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rtutils.dll
0x00000000066477e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\kerberos.dll
0x0000000006647e18      2      1 RWDrwd \Device\HarddiskVolume1\DOCUME~1\ADMINI~1\LOCALS~1\Temp\~DF7950.tmp
0x0000000006648028      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Application Data\Microsoft\Feeds Cache\index.dat
0x0000000006648130      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\comdlg32.dll
0x0000000006648888      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\pjlmon.dll
0x0000000006649028      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴\프로그램\게임\인터넷 체커.lnk
0x0000000006649268      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cryptui.dll
0x000000000664a2a0      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll
0x000000000664a6e0      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ntbackup.exe
0x000000000664a888      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x000000000664a920      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x000000000664adf8      3      1 ------ \Device\NamedPipe\net\NtControlPipe9
0x000000000664baf0      2      1 RWDrwd \Device\HarddiskVolume1\DOCUME~1\ADMINI~1\LOCALS~1\Temp\~DF53C4.tmp
0x000000000664bc08      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\deployPkg.dll
0x000000000664c5a8      1      1 ------ \Device\NamedPipe\ROUTER
0x000000000664c728      3      1 ------ \Device\NamedPipe\net\NtControlPipe6
0x000000000664cc98      1      1 RW---- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat.LOG
0x000000000664ebd0      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\system
0x000000000664ef90      1      1 ------ \Device\NamedPipe\net\NtControlPipe11
0x000000000664f2a0      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Recent
0x00000000066501a8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006650240      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006650438      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ntlanman.dll
0x0000000006650630      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\unimdm.tsp
0x0000000006650960      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006650d28      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006650dc0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x00000000066510e8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006651488      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006651790      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winmm.dll
0x00000000066518f8      4      1 RW---- \Device\HarddiskVolume1\Documents and Settings\LocalService\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat
0x0000000006651e80      1      1 ------ \Device\NamedPipe\net\NtControlPipe6
0x000000000665e378      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wtsapi32.dll
0x000000000665e4e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\iphlpapi.dll
0x000000000665ef90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rasapi32.dll
0x000000000665f250      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\c_1253.nls
0x000000000665f448      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\c_1250.nls
0x000000000665f640      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\c_950.nls
0x000000000665f840      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\c_1251.nls
0x000000000665fb70      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006660cb0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006661028      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\drivers\etc\hosts
0x00000000066613d8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066615d0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066619c0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066622d0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006662e38      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\mingliu.ttc
0x0000000006662f90      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\olesvr32.dll
0x0000000006663028      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006663b60      1      1 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\kbd101a.dll
0x0000000006664ef8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\scecli.dll
0x0000000006664f90      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴\프로그램\보조프로그램\계산기.lnk
0x00000000066668a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\ncprov.dll
0x0000000006667240      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wmiprvse.exe
0x0000000006667668      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wmiutils.dll
0x0000000006667a90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\browser.dll
0x0000000006667eb8      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\olecli32.dll
0x0000000006668980      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006669a70      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msutb.dll
0x000000000666a3c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shlwapi.dll
0x000000000666a568      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\vfpodbc.dll
0x000000000666aaf0      1      0 R--rwd \Device\HarddiskVolume1\Program Files\Internet Explorer\sqmapi.dll
0x000000000666b028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\urlmon.dll
0x000000000666b648      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\advpack.dll
0x000000000666ba70      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\hgfs.dll
0x000000000666beb8      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\lz32.dll
0x000000000666ca90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\seclogon.dll
0x000000000666de20      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ko-KR\mshtml.dll.mui
0x000000000666e1b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\eventlog.dll
0x000000000666e4f8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mprapi.dll
0x000000000666ef90      2      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\IECompatCache\index.dat
0x0000000006670798      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\index.dat
0x0000000006670890      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006670ad0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006670bb0      3      1 RW---- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Application Data\Microsoft\Internet Explorer\Recovery\Active\RecoveryStore.{B694B9F4-E672-11E9-B19D-000C298F1C38}.dat
0x0000000006670d20      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\repdrvfs.dll
0x0000000006670f90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006671350      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\activeds.dll
0x0000000006671b78      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wbemess.dll
0x0000000006673028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\MSCTF.dll
0x0000000006673208      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ws2_32.dll
0x00000000066732d8      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\url.dll
0x0000000006673ac0      1      0 R----- \Device\HarddiskVolume1\WINDOWS\Prefetch\AEINSTNR.EXE-27A5DF94.pf
0x0000000006673d30      1      0 R----- \Device\HarddiskVolume1\WINDOWS\Prefetch\AEPOOL.EXE-05CDB8E0.pf
0x00000000066741a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\MSCTFIME.IME
0x0000000006674be0      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\upnpui.dll
0x0000000006674ca8      1      1 ------ \Device\Afd\Endpoint
0x0000000006675590      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006678930      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\bthprops.cpl
0x0000000006679028      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006679a50      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000006679b68      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cscui.dll
0x000000000667a140      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msvcrt.dll
0x000000000667a2e0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000667a448      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\comctl32.dll
0x000000000667a6a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shlwapi.dll
0x000000000667c238      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000667ca70      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\vga.dll
0x000000000667f728      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000667fa10      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000667fc48      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000667ff90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006680268      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\oleacc.dll
0x0000000006680c18      1      1 -W-rw- \Device\HarddiskVolume1\WINDOWS\Debug\PASSWD.LOG
0x0000000006683328      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\jscript.dll
0x00000000066833e8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006684028      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066844d8      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\software
0x00000000066845d8      1      1 ------ \Device\KSENUM#00000001\{9B365890-165F-11D0-A195-0020AFD156E4}
0x00000000066847f8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066856a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\MSIMTF.dll
0x0000000006686358      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ieui.dll
0x0000000006689028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cryptdll.dll
0x00000000066895a8      2      1 ------ \Device\NamedPipe\ROUTER
0x0000000006689a90      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\software.LOG
0x000000000668c0f8      1      1 ------ \Device\NamedPipe\W32TIME
0x000000000668e3e8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000668e8c8      1      0 R--r-d \Device\HarddiskVolume1\Program Files\Common Files\System\wab32res.dll
0x000000000668eac0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x000000000668f4d8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000668f640      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ieframe.dll.mui
0x0000000006699028      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x000000000669b310      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msv1_0.dll
0x000000000669bb68      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.GdiPlus_6595b64144ccf1df_1.0.2600.2180_x-ww_522f9f82\GdiPlus.dll
0x000000000669c100      2      1 ------ \Device\NamedPipe\atsvc
0x000000000669e2c0      1      1 ------ \Device\NamedPipe\net\NtControlPipe4
0x000000000669e398      3      1 R--rwd \Device\HarddiskVolume1\WINDOWS\pchealth\helpctr\BATCH
0x000000000669e528      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴\프로그램\Windows Movie Maker.lnk
0x000000000669e7b8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x000000000669e880      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴\프로그램\desktop.ini
0x000000000669ec70      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ipconf.tsp
0x000000000669f238      4      1 RW---- \Device\HarddiskVolume1\Documents and Settings\LocalService\NTUSER.DAT
0x000000000669f5b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cscdll.dll
0x000000000669fad0      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\DAO
0x000000000669fb68      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS
0x000000000669fef8      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\web server extensions\40\isapi
0x000000000669ff90      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\web server extensions\40\bin\1042
0x00000000066a0578      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\index.dat
0x00000000066a0708      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\rasppp.dll
0x00000000066a0e60      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x00000000066a0ef8      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x00000000066a0f90      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x00000000066a1130      1      1 ------ \Device\NamedPipe\atsvc
0x00000000066a15a8      4      1 RW---- \Device\HarddiskVolume1\Documents and Settings\NetworkService\NTUSER.DAT
0x00000000066a1940      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x00000000066a1b78      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066a20f0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.MFC_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_a57c1f53
0x00000000066a27a0      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS\Help
0x00000000066a2838      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x00000000066a3740      2      1 ------ \Device\NamedPipe\ROUTER
0x00000000066a4850      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\cimwin32.dll
0x00000000066a5028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\perfc012.dat
0x00000000066a5c50      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x00000000066a6318      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066a6d18      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x00000000066a70a0      3      1 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\mof
0x00000000066a7550      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴\프로그램\보조프로그램\시스템 도구\문자표.lnk
0x00000000066a7a90      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\MSCTF.dll
0x00000000066a8cb0      2      1 ------ \Device\Afd\Endpoint
0x00000000066aa7e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wmiprov.dll
0x00000000066abd78      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066abe10      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066acbc8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066adeb8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msi.dll
0x00000000066ae398      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rpcrt4.dll
0x00000000066ae480      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\clusapi.dll
0x00000000066aed20      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\colbact.dll
0x00000000066af320      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066af3d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cryptsvc.dll
0x00000000066af7e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wlnotify.dll
0x00000000066afc28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\vssapi.dll
0x00000000066b0a58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mlang.dll
0x00000000066b0e00      2      1 RWDrwd \Device\HarddiskVolume1\DOCUME~1\ADMINI~1\LOCALS~1\Temp\~DF7943.tmp
0x00000000066b0eb8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cfgmgr32.dll
0x00000000066b1a58      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\uniplat.dll
0x00000000066b1c28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msvcrt40.dll
0x00000000066b28d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wshtcpip.dll
0x00000000066b2af0      1      1 R--rw- \Device\HarddiskVolume1\Documents and Settings\Administrator
0x00000000066b2d20      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wmisvc.dll
0x00000000066b3320      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\normaliz.dll
0x00000000066b37e0      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmsvc\autoUpgrade.dll
0x00000000066b4158      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\Fonts\arialbd.ttf
0x00000000066b4660      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\userenv.dll
0x00000000066b47e0      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmsvc\hwUpgradeHelper.dll
0x00000000066b4c08      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmsvc\guestInfo.dll
0x00000000066b52c0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\Administrator\Recent\Think.lnk
0x00000000066b5a98      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066b5c08      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.MFC_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_a57c1f53\mfc90u.dll
0x00000000066b6490      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntdsapi.dll
0x00000000066b68c0      1      0 ------ \Device\KSENUM#00000002\{9B365890-165F-11D0-A195-0020AFD156E4}
0x00000000066b6c50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\usbmon.dll
0x00000000066b6e70      1      0 R--rwd \Device\HarddiskVolume1\Program Files\Internet Explorer\iexplore.exe
0x00000000066b71b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntmarta.dll
0x00000000066b8798      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wscsvc.dll
